id,records,species,birdRecords,birdSpecies,firstYear,lastYear,recordsLast5Years,topBirds,datasets,ebirdShare,source
govt-vadenakere,1581,165,1542,132,2015,2026,1424,Vanellus indicus (Red-wattled Lapwing);Milvus migrans (Black Kite);Dicrurus macrocercus (Black Drongo);Columba livia (Rock Pigeon);Leptocoma zeylonica (Purple-rumped Sunbird);Pycnonotus cafer (Red-vented Bulbul);Merops orientalis (Green Bee-eater);Prinia socialis (Ashy Prinia);Microcarbo niger (Little Cormorant);Psilopogon viridis (White-cheeked Barbet),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;India Biodiversity Portal publication grade dataset,0.948,gbif-2026-09
govt-vodanakunte,0,0,0,0,,,0,,,,gbif-2026-09
gowdana-kere,1,1,1,1,2025,2025,1,Aquila clanga (Greater spotted eagle),iNaturalist Research-grade Observations,0.0,gbif-2026-09
gramada-kere,89,54,89,54,2019,2024,43,Microcarbo niger (Little Cormorant);Acridotheres tristis (Common Myna);Egretta garzetta (Little Egret);Halcyon smyrnensis (White-throated Kingfisher);Haliastur indus (Brahminy Kite);Merops orientalis (Green Bee-eater);Milvus migrans (Black Kite);Acrocephalus dumetorum (Blyth's Reed Warbler);Ardea purpurea (Purple Heron);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.966,gbif-2026-09
gramadakere,464,72,463,71,2016,2025,231,Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Merops orientalis (Green Bee-eater);Milvus migrans (Black Kite);Saxicola caprata (Pied Bushchat);Ardeola grayii (Indian Pond-Heron);Corvus macrorhynchos (Large-billed Crow);Eudynamys scolopaceus (Asian Koel);Halcyon smyrnensis (White-throated Kingfisher);Hirundo rustica (Barn Swallow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Pl@ntNet observations,0.948,gbif-2026-09
gramadakere-2,1,1,0,0,2025,2025,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
gubbalal-kere,954,88,954,88,2011,2024,720,Milvus migrans (Black Kite);Ardeola grayii (Indian Pond-Heron);Acridotheres tristis (Common Myna);Vanellus indicus (Red-wattled Lapwing);Eudynamys scolopaceus (Asian Koel);Psilopogon viridis (White-cheeked Barbet);Psittacula krameri (Rose-ringed Parakeet);Orthotomus sutorius (Common Tailorbird);Tachybaptus ruficollis (Little Grebe);Columba livia (Rock Pigeon),EOD – eBird Observation Dataset,1.0,gbif-2026-09
gubbalal-kunte,658,69,658,69,2020,2024,523,Milvus migrans (Black Kite);Pycnonotus jocosus (Red-whiskered Bulbul);Prinia socialis (Ashy Prinia);Leptocoma zeylonica (Purple-rumped Sunbird);Psittacula krameri (Rose-ringed Parakeet);Centropus sinensis (Greater Coucal);Columba livia (Rock Pigeon);Orthotomus sutorius (Common Tailorbird);Haliastur indus (Brahminy Kite);Spilopelia chinensis (Spotted Dove),EOD – eBird Observation Dataset,1.0,gbif-2026-09
gublai-lske,4,1,4,1,2024,2024,4,Artamus fuscus (Ashy Woodswallow),EOD – eBird Observation Dataset,1.0,gbif-2026-09
guddadahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
guddadahalli-kere-e,0,0,0,0,,,0,,,,gbif-2026-09
guddadahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
guddegaudanachannoha,0,0,0,0,,,0,,,,gbif-2026-09
guddehatti-lake,0,0,0,0,,,0,,,,gbif-2026-09
guddehatti-lake-2,53,44,53,44,2022,2024,53,Copsychus saularis (Oriental Magpie-Robin);Euodice malabarica (Indian Silverbill);Leptocoma zeylonica (Purple-rumped Sunbird);Merops orientalis (Green Bee-eater);Pycnonotus cafer (Red-vented Bulbul);Pycnonotus jocosus (Red-whiskered Bulbul);Pycnonotus luteolus (White-browed Bulbul);Acridotheres tristis (Common Myna);Acrocephalus dumetorum (Blyth's Reed Warbler);Amaurornis phoenicurus (White-breasted Waterhen),EOD – eBird Observation Dataset,1.0,gbif-2026-09
gudimavu-kunte,0,0,0,0,,,0,,,,gbif-2026-09
guduppana-lake,290,73,289,72,2020,2024,220,Vanellus indicus (Red-wattled Lapwing);Ardeola grayii (Indian Pond-Heron);Acridotheres tristis (Common Myna);Egretta garzetta (Little Egret);Alcedo atthis (Common Kingfisher);Halcyon smyrnensis (White-throated Kingfisher);Microcarbo niger (Little Cormorant);Motacilla maderaspatensis (White-browed Wagtail);Spilopelia chinensis (Spotted Dove);Leptocoma zeylonica (Purple-rumped Sunbird),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.986,gbif-2026-09
guduppana-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
guduvanahalli-lake,413,59,413,59,2022,2024,413,Motacilla maderaspatensis (White-browed Wagtail);Vanellus indicus (Red-wattled Lapwing);Haliastur indus (Brahminy Kite);Ardeola grayii (Indian Pond-Heron);Egretta garzetta (Little Egret);Alcedo atthis (Common Kingfisher);Ardea cinerea (Gray Heron);Himantopus himantopus (Black-winged Stilt);Phalacrocorax carbo (Great Cormorant);Prinia socialis (Ashy Prinia),EOD – eBird Observation Dataset,1.0,gbif-2026-09
gulagunganahalli-lak,1,1,0,0,2023,2023,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
gulakayipura-govt-lake,0,0,0,0,,,0,,,,gbif-2026-09
gulimangala-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
gulimangala-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
gulya-down,0,0,0,0,,,0,,,,gbif-2026-09
gundappanayakanahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
gundarahalli-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
gundenahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
gundur-kere-n,0,0,0,0,,,0,,,,gbif-2026-09
gunduru-kere,33,30,32,29,2016,2021,0,Ardeola grayii (Indian Pond-Heron);Spilopelia chinensis (Spotted Dove);Tachybaptus ruficollis (Little Grebe);Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Anas poecilorhyncha (Spot-billed duck);Anthus rufulus (Paddyfield Pipit);Centropus sinensis (Greater Coucal);Columba livia (Rock Pigeon);Corvus splendens (House Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.97,gbif-2026-09
gunduru-lake,78,33,78,33,2015,2024,18,Acridotheres tristis (Common Myna);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron);Corvus splendens (House Crow);Egretta garzetta (Little Egret);Halcyon smyrnensis (White-throated Kingfisher);Haliastur indus (Brahminy Kite);Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Eudynamys scolopaceus (Asian Koel),EOD – eBird Observation Dataset;Birda - Global Observation Dataset,0.987,gbif-2026-09
guniagrahara-kere-2,0,0,0,0,,,0,,,,gbif-2026-09
guniagrahara-kunte,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte4,34,16,34,16,2019,2020,0,Dinopium benghalense (Black-rumped Flameback);Acridotheres tristis (Common Myna);Amaurornis phoenicurus (White-breasted Waterhen);Artamus fuscus (Ashy Woodswallow);Burhinus indicus (Indian Thick-knee);Corvus macrorhynchos (Large-billed Crow);Dendrocitta vagabunda (Rufous Treepie);Dicrurus macrocercus (Black Drongo);Eudynamys scolopaceus (Asian Koel);Oriolus kundoo (Indian Golden Oriole),EOD – eBird Observation Dataset,1.0,gbif-2026-09
gunjuru-kunte5,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte6,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte7,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte8,0,0,0,0,,,0,,,,gbif-2026-09
gunjuru-kunte9,0,0,0,0,,,0,,,,gbif-2026-09
gunjuruplaya-kere,315,77,315,77,2016,2026,69,Acridotheres tristis (Common Myna);Centropus sinensis (Greater Coucal);Corvus macrorhynchos (Large-billed Crow);Ardeola grayii (Indian Pond-Heron);Eudynamys scolopaceus (Asian Koel);Halcyon smyrnensis (White-throated Kingfisher);Ortygornis pondicerianus (Grey Francolin);Pastor roseus (Rosy Starling);Acridotheres fuscus (Jungle Myna);Psilopogon haemacephalus (Coppersmith Barbet),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.924,gbif-2026-09
gururvanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
guruvanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
guttepalya-lake,1257,129,1254,126,1992,2026,630,Dicrurus macrocercus (Black Drongo);Psittacula krameri (Rose-ringed Parakeet);Vanellus indicus (Red-wattled Lapwing);Saxicola caprata (Pied Bushchat);Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Acridotheres tristis (Common Myna);Motacilla maderaspatensis (White-browed Wagtail);Spilopelia chinensis (Spotted Dove);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.997,gbif-2026-09
guttepalya-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
hado-shiddapura-kere,1299,122,1262,92,2018,2026,205,Milvus migrans (Black Kite);Merops orientalis (Green Bee-eater);Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Tachybaptus ruficollis (Little Grebe);Ardeola grayii (Indian Pond-Heron);Fulica atra (Eurasian Coot);Anas poecilorhyncha (Spot-billed duck);Saxicola caprata (Pied Bushchat);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.962,gbif-2026-09
hadonahalli-kere,4,3,0,0,2020,2022,2,,Pl@ntNet automatically identified occurrences,0.0,gbif-2026-09
hadosiddapur-a-kunte,0,0,0,0,,,0,,,,gbif-2026-09
hadyalu-kere,46,42,45,41,2009,2023,2,Acrocephalus dumetorum (Blyth's Reed Warbler);Hirundo rustica (Barn Swallow);Iduna caligata (Booted Warbler);Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Apus affinis (Little Swift);Aquila fasciata (Bonelli's Eagle);Ardea cinerea (Gray Heron);Cecropis daurica (Eastern Red-rumped Swallow);Centropus sinensis (Greater Coucal),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.957,gbif-2026-09
hagaduru-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
hagaduru-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
haji-hosahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
haji-hosahalli-kere-s,0,0,0,0,,,0,,,,gbif-2026-09
haji-hosahalli-n,0,0,0,0,,,0,,,,gbif-2026-09
hakkibikki-lake,81,62,58,44,2015,2026,48,Copsychus saularis (Oriental Magpie-Robin);Ardea cinerea (Gray Heron);Ceryle rudis (Pied Kingfisher);Corvus macrorhynchos (Large-billed Crow);Pavo cristatus (Indian Peafowl);Psilopogon haemacephalus (Coppersmith Barbet);Psilopogon viridis (White-cheeked Barbet);Psittacula krameri (Rose-ringed Parakeet);Terpsiphone paradisi (Indian Paradise-Flycatcher);Vanellus indicus (Red-wattled Lapwing),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Birda - Global Observation Dataset,0.679,gbif-2026-09
hakkibikki-lake-2,5,4,2,2,2024,2026,5,Haliastur indus (Brahminy Kite);Psilopogon haemacephalus (Coppersmith Barbet),iNaturalist Research-grade Observations;Birda - Global Observation Dataset,0.0,gbif-2026-09
hakkibikki-lake-3,224,128,112,67,2011,2026,129,Milvus migrans (Black Kite);Cyornis tickelliae (Tickell's Blue Flycatcher);Haliastur indus (Brahminy Kite);Leptocoma zeylonica (Purple-rumped Sunbird);Acridotheres tristis (Common Myna);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron);Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow);Nyctyornis athertoni (Blue-bearded Bee-eater),iNaturalist Research-grade Observations;EOD – eBird Observation Dataset;India Biodiversity Portal publication grade dataset,0.362,gbif-2026-09
halagevaderahalli-kere-1,173,49,161,38,2015,2026,134,Milvus migrans (Black Kite);Orthotomus sutorius (Common Tailorbird);Psilopogon viridis (White-cheeked Barbet);Pycnonotus jocosus (Red-whiskered Bulbul);Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Prinia socialis (Ashy Prinia);Centropus sinensis (Greater Coucal);Corvus splendens (House Crow);Dicaeum erythrorhynchos (Pale-billed Flowerpecker),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.902,gbif-2026-09
halagevaderahalli-kere-2,2521,94,2519,92,2016,2026,1293,Ardeola grayii (Indian Pond-Heron);Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Halcyon smyrnensis (White-throated Kingfisher);Ardea cinerea (Gray Heron);Psittacula krameri (Rose-ringed Parakeet);Pycnonotus jocosus (Red-whiskered Bulbul);Psilopogon viridis (White-cheeked Barbet);Eudynamys scolopaceus (Asian Koel);Acridotheres tristis (Common Myna),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Birda - Global Observation Dataset,0.979,gbif-2026-09
halammanapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
halammanapalya-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
halanayakanahalli-kere,2113,112,2109,108,2016,2026,976,Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Fulica atra (Eurasian Coot);Dicrurus macrocercus (Black Drongo);Spilopelia chinensis (Spotted Dove);Merops orientalis (Green Bee-eater);Egretta garzetta (Little Egret);Halcyon smyrnensis (White-throated Kingfisher),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.997,gbif-2026-09
halasahalli-thippasandra-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
halasahalli-thippasandra-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
halasahalli-thippasandra-kunte-3,14,12,0,0,2017,2019,0,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
halasahalli-thippasandra-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
halasahalli-thippasandra-kunte-5,0,0,0,0,,,0,,,,gbif-2026-09
haldenahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
hale-chandapura-lake,1,1,1,1,2021,2021,0,Psittacula krameri (Rose-ringed Parakeet),iNaturalist Research-grade Observations,0.0,gbif-2026-09
hale-chandapura-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
halehalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
halehalli-south-lake,1,1,1,1,2009,2009,0,Neophron percnopterus (Egyptian Vulture),iNaturalist Research-grade Observations,0.0,gbif-2026-09
halenahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
halenahalli-kere-s,0,0,0,0,,,0,,,,gbif-2026-09
halenahalli-sw,0,0,0,0,,,0,,,,gbif-2026-09
halenahalli-up,0,0,0,0,,,0,,,,gbif-2026-09
halesampigehalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
haleuru-lake,950,169,903,135,2018,2026,866,Spilopelia chinensis (Spotted Dove);Psittacula krameri (Rose-ringed Parakeet);Eudynamys scolopaceus (Asian Koel);Ortygornis pondicerianus (Grey Francolin);Pycnonotus cafer (Red-vented Bulbul);Pycnonotus jocosus (Red-whiskered Bulbul);Vanellus indicus (Red-wattled Lapwing);Acridotheres tristis (Common Myna);Cinnyris asiaticus (Purple Sunbird);Columba livia (Rock Pigeon),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.908,gbif-2026-09
hallimarandapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
hancharahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
handenhalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
handrahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
hanpalya-kere,0,0,0,0,,,0,,,,gbif-2026-09
hanuman-kunte-new,1,1,0,0,2022,2022,1,,Pl@ntNet automatically identified occurrences,0.0,gbif-2026-09
hanumantapura-lake,0,0,0,0,,,0,,,,gbif-2026-09
hanumanthapura-kere,83,21,83,21,2015,2024,81,Corvus splendens (House Crow);Milvus migrans (Black Kite);Psilopogon viridis (White-cheeked Barbet);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Columba livia (Rock Pigeon);Psittacula krameri (Rose-ringed Parakeet);Pycnonotus jocosus (Red-whiskered Bulbul);Corvus macrorhynchos (Large-billed Crow);Eudynamys scolopaceus (Asian Koel),EOD – eBird Observation Dataset,1.0,gbif-2026-09
hanumanthas-agara-kunte,0,0,0,0,,,0,,,,gbif-2026-09
hanumanttanapalya-kere,0,0,0,0,,,0,,,,gbif-2026-09
haralakunte,94,29,92,27,2015,2026,84,Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Acridotheres tristis (Common Myna);Dicaeum erythrorhynchos (Pale-billed Flowerpecker);Eudynamys scolopaceus (Asian Koel);Orthotomus sutorius (Common Tailorbird);Corvus macrorhynchos (Large-billed Crow);Psittacula krameri (Rose-ringed Parakeet);Haliastur indus (Brahminy Kite);Psilopogon viridis (White-cheeked Barbet),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.957,gbif-2026-09
haralakunte-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
haralakunte-kunte2,1,1,0,0,2021,2021,0,,Pl@ntNet automatically identified occurrences,0.0,gbif-2026-09
haralakunte-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
haraluru-kere,2310,124,2278,99,2012,2026,330,Haliastur indus (Brahminy Kite);Ardeola grayii (Indian Pond-Heron);Milvus migrans (Black Kite);Egretta garzetta (Little Egret);Phalacrocorax carbo (Great Cormorant);Microcarbo niger (Little Cormorant);Dicaeum erythrorhynchos (Pale-billed Flowerpecker);Ardea cinerea (Gray Heron);Acridotheres tristis (Common Myna);Corvus splendens (House Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Pl@ntNet automatically identified occurrences,0.968,gbif-2026-09
haraluru-kunte,2,2,0,0,2018,2025,1,,Pl@ntNet automatically identified occurrences;iNaturalist Research-grade Observations,0.0,gbif-2026-09
harana-katte,0,0,0,0,,,0,,,,gbif-2026-09
haranakatte,106,56,106,56,2019,2023,24,Fulica atra (Eurasian Coot);Halcyon smyrnensis (White-throated Kingfisher);Lonchura punctulata (Scaly-breasted Munia);Prinia socialis (Ashy Prinia);Vanellus indicus (Red-wattled Lapwing);Centropus sinensis (Greater Coucal);Cinnyris asiaticus (Purple Sunbird);Corvus splendens (House Crow);Haliastur indus (Brahminy Kite);Leptocoma zeylonica (Purple-rumped Sunbird),EOD – eBird Observation Dataset,1.0,gbif-2026-09
haregadde-lank,0,0,0,0,,,0,,,,gbif-2026-09
harohali-lake,0,0,0,0,,,0,,,,gbif-2026-09
harohali-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
harohall-govt-lake,3,2,3,2,2025,2025,3,Amaurornis phoenicurus (White-breasted Waterhen);Cuculus varius (Common hawk cuckoo),iNaturalist Research-grade Observations,0.0,gbif-2026-09
harohalli-kere,27120,223,27067,182,2016,2026,23337,Spilopelia chinensis (Spotted Dove);Ardeola grayii (Indian Pond-Heron);Halcyon smyrnensis (White-throated Kingfisher);Prinia socialis (Ashy Prinia);Columba livia (Rock Pigeon);Vanellus indicus (Red-wattled Lapwing);Ardea cinerea (Gray Heron);Anas poecilorhyncha (Spot-billed duck);Egretta garzetta (Little Egret);Microcarbo niger (Little Cormorant),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;India Biodiversity Portal publication grade dataset,0.995,gbif-2026-09
harohalli-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
harohalli-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
harohalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
harohallipalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
harokyathanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
harokyathanahalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
harokyathanahalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
harokyathanahalli-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
harokyathanahalli-kunte4,0,0,0,0,,,0,,,,gbif-2026-09
hasarahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
hebbagodi-kunte-1,4,4,4,4,2019,2019,0,Columba livia (Rock Pigeon);Haliastur indus (Brahminy Kite);Milvus migrans (Black Kite);Psittacula krameri (Rose-ringed Parakeet),EOD – eBird Observation Dataset,1.0,gbif-2026-09
hebbagodi-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
hebbal-lake,9374,230,9302,181,1920,2026,745,Milvus migrans (Black Kite);Ardeola grayii (Indian Pond-Heron);Haliastur indus (Brahminy Kite);Anas poecilorhyncha (Spot-billed duck);Phalacrocorax carbo (Great Cormorant);Microcarbo niger (Little Cormorant);Egretta garzetta (Little Egret);Porphyrio porphyrio (Western Swamphen);Psittacula krameri (Rose-ringed Parakeet);Ardea cinerea (Gray Heron),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;India Biodiversity Portal publication grade dataset,0.985,gbif-2026-09
heggadadevanapura-kere,0,0,0,0,,,0,,,,gbif-2026-09
heggadadevanapura-lake,0,0,0,0,,,0,,,,gbif-2026-09
heggadaevanapura-kere-2,0,0,0,0,,,0,,,,gbif-2026-09
hegganahalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
hegganahalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
hegganahalli-lake,109,63,109,63,2017,2024,65,Columba livia (Rock Pigeon);Dicrurus macrocercus (Black Drongo);Spilopelia chinensis (Spotted Dove);Acridotheres tristis (Common Myna);Merops orientalis (Green Bee-eater);Milvus migrans (Black Kite);Psittacula krameri (Rose-ringed Parakeet);Pycnonotus cafer (Red-vented Bulbul);Pycnonotus jocosus (Red-whiskered Bulbul);Saxicola caprata (Pied Bushchat),EOD – eBird Observation Dataset,1.0,gbif-2026-09
heggondahalli-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
heggondahalli-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
heggondahalli-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
heggondahalli-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
heggondanalli-govt-lake,0,0,0,0,,,0,,,,gbif-2026-09
hejjala-e,0,0,0,0,,,0,,,,gbif-2026-09
hejjala-kere,60,43,58,41,1992,2020,0,Tachybaptus ruficollis (Little Grebe);Actitis hypoleucos (Common Sandpiper);Anas crecca (Green-winged Teal);Ardea purpurea (Purple Heron);Ardeola grayii (Indian Pond-Heron);Ceryle rudis (Pied Kingfisher);Egretta garzetta (Little Egret);Egretta intermedia (Intermediate egret);Fulica atra (Eurasian Coot);Hydrophasianus chirurgus (Pheasant-tailed Jacana),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.967,gbif-2026-09
hemigepura-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
hemigepura-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
