key,pixelCount,lowConfidence,occurrenceMean,occurrenceMedian,pctEverWater,pctNeverWater,pctPermanent,pctSeasonal,pctSeasonalToPermanent,pctPermanentToSeasonal,pctLostPermanent,pctLostSeasonal,pctNewPermanent,pctNewSeasonal,pctEphemeral,seasonalityMeanMonths,recurrenceMean,changeMean,firstYearWithWater,lastYearWithWater,source
hilaligi-lake,83,False,19.5,22.0,75.9,24.1,0.0,33.7,0.0,0.0,1.2,12.0,0.0,19.3,9.6,1.0,75.3,68.2,1988,2021,jrc-gsw-1-5
hilaligi-lake-2,23,False,6.5,0.0,39.1,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,8.7,1.0,68.3,81.4,1998,2021,jrc-gsw-1-5
hinnakki-lake,268,False,15.5,6.0,67.5,32.5,0.0,0.7,1.1,0.0,0.0,1.5,0.4,20.5,41.8,0.9,75.5,-26.4,1992,2021,jrc-gsw-1-5
hirandahalli-kunte-1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hirandahalli-kunte-2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hirandahalli-kunte-3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hirandahalli-kunte-4,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hire-kere,1060,False,4.4,0.0,42.7,57.3,0.0,23.8,0.1,1.1,1.6,4.9,0.2,5.1,3.2,0.9,50.4,-37.3,1988,2021,jrc-gsw-1-5
hiregenahalli-kere,102,False,15.2,15.0,78.4,21.6,0.0,1.0,0.0,0.0,0.0,0.0,25.5,46.1,4.9,4.5,50.4,77.9,1992,2021,jrc-gsw-1-5
hittarahalli-lake,391,False,3.4,2.0,61.9,38.1,0.0,1.3,0.0,0.0,0.0,33.0,0.0,1.0,25.3,0.0,35.4,-46.5,1988,2018,jrc-gsw-1-5
holegeripura-lake,386,False,4.1,3.0,62.7,37.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.1,40.4,0.3,66.5,21.3,1992,2021,jrc-gsw-1-5
hommadevanahalli-kere2,16,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hommadevanahalli-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hommadevanahalli-kunte1-2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hommadevanahalli-kunte2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hommedevanahalli-kere,17,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hompalaghatta-east-lake,32,False,26.9,19.5,53.1,46.9,6.2,0.0,6.2,6.2,3.1,3.1,12.5,12.5,3.1,4.2,79.5,66.2,1988,2021,jrc-gsw-1-5
hompalaghatta-lake,54,False,1.8,0.0,46.3,53.7,0.0,3.7,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.1,45.9,-54.5,1988,2013,jrc-gsw-1-5
honepalya-kere,69,False,3.4,0.0,31.9,68.1,0.0,2.9,0.0,0.0,0.0,27.5,0.0,0.0,1.4,0.0,48.5,-68.0,1988,2021,jrc-gsw-1-5
hongasandra-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hongekere,12,True,3.0,0.0,41.7,58.3,0.0,16.7,0.0,0.0,0.0,16.7,0.0,8.3,0.0,0.4,56.4,-21.2,1988,2021,jrc-gsw-1-5
honna-kalashapura-lake,24,False,16.3,21.5,66.7,33.3,0.0,4.2,0.0,0.0,0.0,8.3,0.0,54.2,0.0,2.6,58.4,64.3,1988,2021,jrc-gsw-1-5
honnadevipura-kere,99,False,3.3,0.0,45.5,54.5,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,32.1,-85.1,1988,2019,jrc-gsw-1-5
honnadevipura-lake,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
honnasandra-kere,530,False,4.6,3.0,70.9,29.1,0.0,10.6,0.0,0.0,0.0,37.2,0.0,0.6,22.3,0.3,42.7,-62.1,1988,2021,jrc-gsw-1-5
honnashetti-kere,17,False,9.2,4.0,58.8,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,41.2,0.6,98.7,100.0,2015,2021,jrc-gsw-1-5
honnenahalli-kere,37,False,0.1,0.0,5.4,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,,,jrc-gsw-1-5
honnenahalli-kunte-1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
honnenahalli-kunte-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
honnenahalli-lake,85,False,5.7,5.0,81.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,36.5,0.8,47.8,21.7,1991,2001,jrc-gsw-1-5
hoodi-kere-2,42,False,3.6,0.0,31.0,69.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,26.2,2.4,0.7,76.7,73.2,1990,2021,jrc-gsw-1-5
hoodi-kunte1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte10,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte11,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte5,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte7,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte8,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hoodi-kunte9,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
horamavu-agara,191,False,17.1,18.0,78.5,21.5,0.0,0.0,2.1,0.0,0.0,0.0,33.5,41.4,1.0,6.4,63.7,72.8,1989,2021,jrc-gsw-1-5
horamavu-kere,81,False,2.2,0.0,23.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.9,0.9,48.2,-1.1,1992,2006,jrc-gsw-1-5
hosa-bairohalli,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosa-dimbahalli-kere,59,False,14.4,4.0,54.2,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,18.6,0.8,78.5,65.4,1993,2021,jrc-gsw-1-5
hosa-katte-newly-created,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosa-kere,73,False,3.6,0.0,27.4,72.6,0.0,1.4,0.0,0.0,0.0,2.7,0.0,0.0,23.3,0.0,54.5,76.5,1993,2018,jrc-gsw-1-5
hosadoddi-lake,145,False,27.1,24.0,64.8,35.2,3.4,28.3,11.0,4.1,1.4,12.4,0.0,0.7,1.4,3.0,77.0,14.9,1988,2021,jrc-gsw-1-5
hosadoddi-lake-1,35,False,11.6,0.0,40.0,60.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,14.3,2.9,1.2,75.4,17.8,1988,2021,jrc-gsw-1-5
hosahalli-golarapalya-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-govt-lake,57,False,1.5,0.0,26.3,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,15.8,0.2,51.5,26.1,1992,2021,jrc-gsw-1-5
hosahalli-kere,360,False,9.8,3.0,54.2,45.8,0.3,6.1,3.1,0.6,0.0,1.7,2.2,28.9,11.4,2.2,60.5,38.1,1988,2021,jrc-gsw-1-5
hosahalli-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-1,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-2,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-5,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-kunte-6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-lake,953,False,19.7,19.0,79.7,20.3,0.0,36.8,18.9,0.2,0.0,5.7,2.4,7.9,7.9,5.0,53.8,-11.8,1988,2021,jrc-gsw-1-5
hosahalli-lake-2,16,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosahalli-lake-3,37,False,10.1,8.0,70.3,29.7,0.0,40.5,0.0,0.0,0.0,0.0,0.0,24.3,5.4,1.9,61.5,68.0,1988,2021,jrc-gsw-1-5
hosakere,30,False,19.7,15.5,63.3,36.7,0.0,3.3,0.0,0.0,0.0,0.0,0.0,36.7,23.3,1.7,82.1,91.6,1992,2021,jrc-gsw-1-5
hosakere-2,111,False,30.3,36.0,73.0,27.0,0.0,4.5,0.0,0.9,0.9,5.4,8.1,31.5,21.6,2.6,82.0,52.0,1988,2021,jrc-gsw-1-5
hosakere-3,347,False,34.0,34.0,83.3,16.7,2.3,3.5,0.9,8.1,0.6,0.3,3.5,46.7,17.3,4.1,70.8,38.6,1988,2021,jrc-gsw-1-5
hosakere-lake,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hosakerehalli-kere,298,False,0.0,0.0,1.7,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,100.0,100.0,,,jrc-gsw-1-5
hosakote-doddaamanikere,13392,False,10.4,10.0,89.7,10.3,0.0,36.3,2.3,0.0,0.0,40.9,0.0,0.3,1.7,1.4,44.9,-23.8,1988,2021,jrc-gsw-1-5
hosapalya-2r,25,False,1.1,0.0,12.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,38.3,26.0,1993,2014,jrc-gsw-1-5
hosapalya-4r,93,False,4.9,0.0,48.4,51.6,0.0,12.9,0.0,0.0,0.0,33.3,0.0,2.2,0.0,0.4,46.8,-72.8,1988,2020,jrc-gsw-1-5
hosapalya-lake,13,False,6.4,0.0,46.2,53.8,0.0,15.4,0.0,0.0,0.0,0.0,0.0,23.1,7.7,1.0,88.5,70.8,1988,2021,jrc-gsw-1-5
hosapalya-lake-1,9,True,1.4,0.0,44.4,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,1.1,100.0,100.0,,,jrc-gsw-1-5
hosavenkatapura-kere,205,False,4.0,0.0,47.3,52.7,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,3.4,0.0,50.9,-49.8,1988,2021,jrc-gsw-1-5
hosuru-kere,37,False,15.6,13.0,62.2,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,29.7,1.1,77.8,8.6,1989,2021,jrc-gsw-1-5
hoysalanagara-lake,112,False,0.7,0.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,3.6,1.8,2.7,0.0,0.3,81.3,11.1,,,jrc-gsw-1-5
huchchanapalya-kere,193,False,10.3,9.0,62.2,37.8,0.0,3.6,0.0,0.0,0.0,0.5,0.0,49.2,8.3,1.6,64.4,40.8,1992,2021,jrc-gsw-1-5
huchegowdanpalya-kere,50,False,9.9,3.5,52.0,48.0,0.0,10.0,10.0,0.0,0.0,12.0,10.0,6.0,2.0,3.2,49.7,60.6,1988,2021,jrc-gsw-1-5
hulavanhalli-lake-1,74,False,8.2,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,6.8,0.0,74.1,-28.8,1988,2021,jrc-gsw-1-5
hulavanhalli-lake-2,27,False,8.3,10.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,33.3,0.1,88.1,100.0,2015,2021,jrc-gsw-1-5
hulimangala-govt-kodi-kere,15,False,4.2,0.0,26.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,0.3,90.5,90.5,1998,2021,jrc-gsw-1-5
hulimangala-kunte1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte6,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimangala-kunte7,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulimavu-kere,520,False,28.2,34.0,84.8,15.2,0.0,0.0,0.0,0.0,3.1,15.8,0.0,0.0,66.0,0.0,78.7,-22.5,1988,2021,jrc-gsw-1-5
hulkur-kere,27,False,19.3,19.0,66.7,33.3,0.0,11.1,22.2,0.0,0.0,3.7,7.4,18.5,3.7,5.1,71.2,30.6,1988,2021,jrc-gsw-1-5
hullahalli-kere,72,False,35.5,35.5,69.4,30.6,0.0,8.3,0.0,25.0,1.4,1.4,0.0,20.8,12.5,2.8,80.6,32.6,1988,2021,jrc-gsw-1-5
hullahalli-kunte1,16,True,1.1,0.0,6.2,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.4,100.0,100.0,,,jrc-gsw-1-5
hullahalli-kunte2,15,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hullahalli-kunte3,2,True,10.0,10.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,91.0,-66.0,1988,2010,jrc-gsw-1-5
hullur-kere,3027,False,5.1,3.0,85.5,14.5,0.0,5.7,0.0,0.0,1.2,78.3,0.0,0.1,0.1,0.1,58.5,-92.8,1988,2021,jrc-gsw-1-5
hulvenahalli-lake,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hulvenahalli-lake-1,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hunasuru-lake,274,False,28.3,29.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.7,30.7,20.8,24.5,4.6,64.0,32.3,1992,2021,jrc-gsw-1-5
hunisemaradapalya-kere,655,False,35.0,39.0,72.8,27.2,21.5,10.8,20.0,4.7,0.5,11.0,0.6,1.4,2.1,5.8,78.1,2.2,1988,2021,jrc-gsw-1-5
hunisemaradapalya-la,48,False,31.1,39.0,85.4,14.6,0.0,2.1,10.4,0.0,0.0,0.0,29.2,37.5,6.2,6.2,70.8,80.2,1988,2021,jrc-gsw-1-5
hunnaganahalli-lake,23,False,8.7,0.0,43.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,4.3,2.0,71.6,89.0,1996,2021,jrc-gsw-1-5
hunnegere-low-kere,59,False,7.2,0.0,47.5,52.5,0.0,3.4,0.0,0.0,0.0,0.0,13.6,23.7,6.8,3.1,77.5,71.8,1992,2021,jrc-gsw-1-5
hunnegere-up-kere,12,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
hunnigere-lake,49,False,5.0,0.0,42.9,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,6.1,0.8,81.7,100.0,2017,2021,jrc-gsw-1-5
huralichikkanahalli-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
huralihalli-kere,154,False,15.9,18.0,77.9,22.1,0.0,5.8,0.0,0.0,0.0,16.9,0.0,22.1,22.7,0.5,62.2,21.7,1988,2021,jrc-gsw-1-5
huskur-govt-lake,182,False,21.8,21.0,96.7,3.3,0.0,64.3,13.2,0.0,0.0,11.0,0.0,7.7,0.5,5.0,58.0,15.6,1988,2021,jrc-gsw-1-5
huskuru-kere,36,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
huskuru-kere-2,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
huskuru-kunte-2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
huskuru-kunte-3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
huvinaikanahalli-lake,238,False,10.0,0.0,34.5,65.5,0.0,0.4,0.0,0.0,0.0,0.8,4.6,16.0,6.3,1.5,76.7,78.7,1992,2021,jrc-gsw-1-5
ibbalur-govt-lake,34,False,7.7,0.0,44.1,55.9,0.0,0.0,0.0,0.0,0.0,0.0,2.9,41.2,0.0,2.2,68.6,100.0,2003,2021,jrc-gsw-1-5
ibbalur-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ichanguru-lake,80,False,2.5,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1.2,1.3,83.5,97.1,2015,2021,jrc-gsw-1-5
indlabele-kere,602,False,9.0,4.0,68.4,31.6,0.0,32.1,0.2,6.8,1.8,18.3,0.0,2.8,6.3,1.5,40.7,2.3,1988,2021,jrc-gsw-1-5
indlavadi-lake,34,False,1.5,0.0,20.6,79.4,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,45.6,-49.0,1988,2018,jrc-gsw-1-5
indlavadipura-lake,7,True,4.1,0.0,28.6,71.4,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,81.5,70.5,1988,2021,jrc-gsw-1-5
ishvanahalli-5r,65,False,0.9,0.0,18.5,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,3.1,0.3,62.6,46.2,1993,2017,jrc-gsw-1-5
islur-kere,248,False,4.6,4.0,82.3,17.7,0.0,0.0,0.0,0.0,0.0,82.3,0.0,0.0,0.0,0.0,63.4,-86.4,1988,2021,jrc-gsw-1-5
itgalpura-lake,82,False,0.3,0.0,6.1,93.9,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,52.4,0.4,1988,1999,jrc-gsw-1-5
ittagalapura-kere,19,False,17.8,13.0,63.2,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,0.0,2.1,81.6,60.5,1992,2021,jrc-gsw-1-5
ittagalapura-kunte,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ittamadu-kere,17,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ittamadu-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ittangur-kere,227,False,0.2,0.0,17.6,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,74.3,-98.8,1992,2001,jrc-gsw-1-5
ivarakangapura-kere,623,False,3.2,1.0,51.0,49.0,0.0,26.6,0.0,0.0,0.0,20.2,0.0,3.0,0.6,0.7,36.0,-41.4,1988,2020,jrc-gsw-1-5
j-p-park-kere,380,False,1.3,0.0,4.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.5,0.1,82.5,87.5,,,jrc-gsw-1-5
jadigenahalli-kere,377,False,4.9,4.0,65.3,34.7,0.0,6.4,0.0,0.0,0.0,47.2,0.0,0.0,11.7,0.1,44.2,-28.3,1988,2021,jrc-gsw-1-5
jajura-lake1,15,False,7.8,0.0,46.7,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,40.0,0.1,65.1,47.4,1991,2020,jrc-gsw-1-5
jajura-lake2,47,False,0.3,0.0,12.8,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.1,0.3,62.2,39.7,1993,2003,jrc-gsw-1-5
jakkanahalli-6r,254,False,3.9,0.0,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.3,0.0,45.7,40.8,1993,2017,jrc-gsw-1-5
jakkanahalli-small,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jakkasandra-kere,29,False,11.7,10.0,58.6,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,51.7,0.1,58.9,59.1,1991,2021,jrc-gsw-1-5
jakkasandra-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jakkasandra-kunte-1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jakkasandra-kunte-2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jakkur-lake,708,False,29.8,35.0,78.7,21.3,0.0,9.7,0.6,7.2,0.1,2.8,2.8,48.7,6.6,3.0,73.2,26.0,1988,2021,jrc-gsw-1-5
jalahalli-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jalamaranahalli-lake,97,False,13.2,13.0,74.2,25.8,0.0,41.2,0.0,1.0,0.0,2.1,0.0,24.7,3.1,1.2,54.9,28.0,1988,2021,jrc-gsw-1-5
jalige-kere,437,False,6.8,5.0,78.3,21.7,0.0,13.0,0.0,0.0,0.0,41.2,0.0,0.9,5.0,0.4,47.8,17.0,1988,2021,jrc-gsw-1-5
jaligere-lake,20,False,29.6,30.5,70.0,30.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,15.0,0.0,5.3,84.4,24.4,1988,2021,jrc-gsw-1-5
janaradhan-kere,26,False,0.9,0.0,19.2,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,57.0,-94.6,1989,2005,jrc-gsw-1-5
jaraganahalli-kere,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jaraganahalli-kere-2,11,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jarakabande,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jarakabande-kavalu-kunte1,15,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jarakabande-kavalu-kunte1-2,13,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jarakabande-kavalu-kunte2,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
jarakabande-kavalu-kunte2-2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
