wbcId,miId,objectId,state,district,taluk,village,waterBodyTypeCode,waterBodyType,lat,lon,ruralOrUrban,enumerationDate,khasraNumber,ownership,use,inUse,nature,maxDepthWhenFull,storageCapacity,waterSpreadArea,encroached,photoUrl,remarks,uuid,districtNwic,districtIw,districtCode,subdistrictNwic,subdistrictCode,villageNwic,villageCode,source
1/12/002/000003/000061/001,5948739,567996,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDAMARANAHALLI,02,Tank,12.9288889,77.3816667,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000061001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Doddamaranahalli,612983,wbc-2017-18
1/12/002/000003/000061/002,5948740,567995,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDAMARANAHALLI,02,Tank,12.9216667,77.3691667,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000061002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ajjanahalli,612984,wbc-2017-18
1/12/002/000003/000062/001,5953671,567964,KA,BANGALORE URBAN,BANGALORE SOUTH,AJJANAHALLI,02,Tank,12.9147222,77.3894444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000062001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ajjanahalli,612984,wbc-2017-18
1/12/002/000003/000062/002,5953674,567963,KA,BANGALORE URBAN,BANGALORE SOUTH,AJJANAHALLI,02,Tank,12.9105556,77.3833333,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000062002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chunchanakuppe,612993,wbc-2017-18
1/12/002/000003/000063/001,5953677,568025,KA,BANGALORE URBAN,BANGALORE SOUTH,HULUVENAHALLI,02,Tank,12.9283333,77.3619444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000063001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Huluvenahalli,612985,wbc-2017-18
1/12/002/000003/000063/002,5953678,568024,KA,BANGALORE URBAN,BANGALORE SOUTH,HULUVENAHALLI,02,Tank,12.9194444,77.3672222,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000063002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Huluvenahalli,612985,wbc-2017-18
1/12/002/000003/000063/003,5953679,568023,KA,BANGALORE URBAN,BANGALORE SOUTH,HULUVENAHALLI,02,Tank,12.9216667,77.37,Rural,2022-05-04,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000063003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ajjanahalli,612984,wbc-2017-18
1/12/002/000003/000063/004,5953681,568022,KA,BANGALORE URBAN,BANGALORE SOUTH,HULUVENAHALLI,02,Tank,12.9283333,77.3619444,Rural,2022-05-04,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000063004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Huluvenahalli,612985,wbc-2017-18
1/12/002/000003/000064/001,5948750,568081,KA,BANGALORE URBAN,BANGALORE SOUTH,SULIVARA,02,Tank,12.8958333,77.3591667,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000064001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000064/002,5948751,568084,KA,BANGALORE URBAN,BANGALORE SOUTH,SULIVARA,02,Tank,12.8888889,77.3591667,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000064002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000064/003,5948753,568082,KA,BANGALORE URBAN,BANGALORE SOUTH,SULIVARA,02,Tank,12.9013889,77.3661111,Rural,2022-05-02,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000064003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Byalalu,612992,wbc-2017-18
1/12/002/000003/000064/004,5948754,568083,KA,BANGALORE URBAN,BANGALORE SOUTH,SULIVARA,02,Tank,12.9066667,77.3647222,Rural,2022-05-02,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000064004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000066/001,5958673,567978,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8916667,77.3616667,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000066/002,5958701,567976,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8916667,77.3616667,Rural,2022-05-05,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000066/003,5958708,567977,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8872222,77.3511111,Rural,2022-05-05,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chikkanahalli,612988,wbc-2017-18
1/12/002/000003/000066/004,5958709,567981,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8916667,77.3616667,Rural,2022-05-05,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulivara,612986,wbc-2017-18
1/12/002/000003/000066/005,5958711,567980,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8441667,77.3866667,Rural,2022-05-05,5,Co-operative,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066005.jpeg,,,Ramanagara,Bengaluru Urban,631,Ramanagara,5606,Bannikuppe,626101,wbc-2017-18
1/12/002/000003/000066/006,5958719,567979,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKANAHALLI,02,Tank,12.8694444,77.35,Rural,2022-05-05,6,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000066006.jpeg,,,Ramanagara,Bengaluru Urban,631,Ramanagara,5606,Kempadyapanahalli,626098,wbc-2017-18
1/12/002/000003/000067/001,5948674,568103,KA,BANGALORE URBAN,BANGALORE SOUTH,VADAHALLI,02,Tank,12.8363889,77.5302778,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000067001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Badamanavarthekaval,613036,wbc-2017-18
1/12/002/000003/000067/002,5948676,568104,KA,BANGALORE URBAN,BANGALORE SOUTH,VADAHALLI,02,Tank,12.8405556,77.5186111,Rural,2022-04-30,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000067002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Badamanavarthekaval,613036,wbc-2017-18
1/12/002/000003/000069/001,5948747,568002,KA,BANGALORE URBAN,BANGALORE SOUTH,DONNENAHALLI,02,Tank,12.8847222,77.3755556,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000069001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Donnenahalli,612991,wbc-2017-18
1/12/002/000003/000069/002,5948748,568003,KA,BANGALORE URBAN,BANGALORE SOUTH,DONNENAHALLI,02,Tank,12.8883333,77.3744444,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000069002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Byalalu,612992,wbc-2017-18
1/12/002/000003/000070/001,5948744,567967,KA,BANGALORE URBAN,BANGALORE SOUTH,BYALALU,02,Tank,12.8936111,77.3880556,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000070001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chunchanakuppe,612993,wbc-2017-18
1/12/002/000003/000070/002,5948746,567968,KA,BANGALORE URBAN,BANGALORE SOUTH,BYALALU,02,Tank,12.8891667,77.3788889,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000070002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chunchanakuppe,612993,wbc-2017-18
1/12/002/000003/000071/001,5948738,567989,KA,BANGALORE URBAN,BANGALORE SOUTH,CHUNCHANAKUPPE,02,Tank,12.8925,77.3925,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000071001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chunchanakuppe,612993,wbc-2017-18
1/12/002/000003/000072/001,5948737,568004,KA,BANGALORE URBAN,BANGALORE SOUTH,GANAPATHIHALLI,02,Tank,12.9022222,77.4125,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000072001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000074/001,5948735,568070,KA,BANGALORE URBAN,BANGALORE SOUTH,PUNAGUMARANAHALLI,02,Tank,12.9072222,77.4166667,Rural,2022-05-02,1,Co-operative,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000074001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000074/002,5948736,568069,KA,BANGALORE URBAN,BANGALORE SOUTH,PUNAGUMARANAHALLI,02,Tank,12.9125,77.4061111,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000074002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Punagumaranahalli,612997,wbc-2017-18
1/12/002/000003/000075/001,5948733,568035,KA,BANGALORE URBAN,BANGALORE SOUTH,KETHOHALLI,02,Tank,12.9075,77.4083333,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000075001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000075/002,5948734,568036,KA,BANGALORE URBAN,BANGALORE SOUTH,KETHOHALLI,02,Tank,12.9083333,77.405,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000075002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kethohalli,612998,wbc-2017-18
1/12/002/000003/000076/001,5948732,568037,KA,BANGALORE URBAN,BANGALORE SOUTH,KETHOHALLI NARASIMHAPURA,02,Tank,12.8911111,77.3875,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000076001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chunchanakuppe,612993,wbc-2017-18
1/12/002/000003/000078/001,5948725,568040,KA,BANGALORE URBAN,BANGALORE SOUTH,KOLUR GURURAYANAPURA,02,Tank,12.8880556,77.4011111,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000078001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kolur,613004,wbc-2017-18
1/12/002/000003/000078/002,5948726,568041,KA,BANGALORE URBAN,BANGALORE SOUTH,KOLUR GURURAYANAPURA,02,Tank,12.8855556,77.4022222,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000078002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kolur,613004,wbc-2017-18
1/12/002/000003/000079/001,5958687,567999,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDERI,02,Tank,12.8511111,77.385,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000079001.jpeg,,,Ramanagara,Bengaluru Urban,631,Ramanagara,5606,Kurubara Karenahalli,626103,wbc-2017-18
1/12/002/000003/000079/002,5958694,568000,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDERI,02,Tank,12.8883333,77.3791667,Rural,2022-05-05,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000079002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Donnenahalli,612991,wbc-2017-18
1/12/002/000003/000079/003,5958695,568001,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDERI,02,Tank,12.8883333,77.3791667,Rural,2022-05-05,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000079003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Donnenahalli,612991,wbc-2017-18
1/12/002/000003/000080/001,5948724,568042,KA,BANGALORE URBAN,BANGALORE SOUTH,KOLUR NANJUNDAPURA,02,Tank,12.8816667,77.4447222,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000080001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kumbalagodu CT,613062,wbc-2017-18
1/12/002/000003/000081/001,5948727,568038,KA,BANGALORE URBAN,BANGALORE SOUTH,KOLUR,02,Tank,12.8888889,77.405,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000081001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kolur,613004,wbc-2017-18
1/12/002/000003/000081/002,5948728,568039,KA,BANGALORE URBAN,BANGALORE SOUTH,KOLUR,02,Tank,12.8877778,77.4036111,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000081002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kolur,613004,wbc-2017-18
1/12/002/000003/000083/001,5948729,567982,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKELLUR,02,Tank,12.8997222,77.4263889,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000083001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000083/002,5948730,567983,KA,BANGALORE URBAN,BANGALORE SOUTH,CHIKKELLUR,02,Tank,12.8805556,77.4186111,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000083002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Seshagiripura,613005,wbc-2017-18
1/12/002/000003/000086/001,5948795,568060,KA,BANGALORE URBAN,BANGALORE SOUTH,M.KRISHNASAGARA,02,Tank,12.9344444,77.4280556,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000086001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Maragondanahalli,613013,wbc-2017-18
1/12/002/000003/000087/001,5948703,568034,KA,BANGALORE URBAN,BANGALORE SOUTH,KENCHANAPURA,02,Tank,12.9575,77.4511111,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000087001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kenchanapura,613010,wbc-2017-18
1/12/002/000003/000087/002,5948704,568033,KA,BANGALORE URBAN,BANGALORE SOUTH,KENCHANAPURA,02,Tank,12.9466667,77.4575,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000087002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kenchanapura,613010,wbc-2017-18
1/12/002/000003/000089/001,5948702,568080,KA,BANGALORE URBAN,BANGALORE SOUTH,SULIKERE,02,Tank,12.9472222,77.4463889,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000089001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Sulikere,613012,wbc-2017-18
1/12/002/000003/000090/001,5948793,568058,KA,BANGALORE URBAN,BANGALORE SOUTH,MARAGONDANAHALLI,02,Tank,12.9377778,77.4222222,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000090001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Maragondanahalli,613013,wbc-2017-18
1/12/002/000003/000090/002,5948794,568059,KA,BANGALORE URBAN,BANGALORE SOUTH,MARAGONDANAHALLI,02,Tank,12.9352778,77.4322222,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000090002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,M Krishnasagara,613009,wbc-2017-18
1/12/002/000003/000091/001,5948791,568051,KA,BANGALORE URBAN,BANGALORE SOUTH,MALIGONDANAHALLI,02,Tank,12.9075,77.4083333,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000091001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000091/002,5948792,568050,KA,BANGALORE URBAN,BANGALORE SOUTH,MALIGONDANAHALLI,02,Tank,12.9227778,77.4183333,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000091002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Muddaiahnapalya,612996,wbc-2017-18
1/12/002/000003/000091/003,5953672,568053,KA,BANGALORE URBAN,BANGALORE SOUTH,MALIGONDANAHALLI,02,Tank,12.8266667,77.6630556,Rural,2022-05-04,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000091003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gollahalli,613254,wbc-2017-18
1/12/002/000003/000091/004,5953676,568052,KA,BANGALORE URBAN,BANGALORE SOUTH,MALIGONDANAHALLI,02,Tank,12.8341667,77.6525,Rural,2022-05-04,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000091004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Maragondahalli CT,613356,wbc-2017-18
1/12/002/000003/000092/001,5948796,568073,KA,BANGALORE URBAN,BANGALORE SOUTH,RAMOHALLI,02,Tank,12.9166667,77.4277778,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000092001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Maligondanahalli,613015,wbc-2017-18
1/12/002/000003/000092/002,5948797,568072,KA,BANGALORE URBAN,BANGALORE SOUTH,RAMOHALLI,02,Tank,12.8927778,77.4288889,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000092002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Chikkellur Venkatapura,613007,wbc-2017-18
1/12/002/000003/000092/003,5948801,568074,KA,BANGALORE URBAN,BANGALORE SOUTH,RAMOHALLI,02,Tank,12.905,77.4177778,Rural,2022-05-03,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000092003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000093/001,5948799,567966,KA,BANGALORE URBAN,BANGALORE SOUTH,BHEEMANAKUPPE,02,Tank,12.91,77.4305556,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000093001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ramohalli,613016,wbc-2017-18
1/12/002/000003/000093/002,5948800,567965,KA,BANGALORE URBAN,BANGALORE SOUTH,BHEEMANAKUPPE,02,Tank,12.9119444,77.4369444,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000093002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Bheemanakuppe,613017,wbc-2017-18
1/12/002/000003/000096/001,5958679,568031,KA,BANGALORE URBAN,BANGALORE SOUTH,KANIMINIKE,02,Tank,12.8669444,77.4322222,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000096001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kaniminike,613020,wbc-2017-18
1/12/002/000003/000096/002,5958686,568030,KA,BANGALORE URBAN,BANGALORE SOUTH,KANIMINIKE,02,Tank,12.8680556,77.4372222,Rural,2022-05-05,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000096002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kumbalagodu CT,613062,wbc-2017-18
1/12/002/000005/000002/001,5958848,567805,KA,BANGALORE URBAN,BANGALORE EAST,KADUSONNAPPANAHALLI,02,Tank,13.0997222,77.6672222,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000002001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Bbmp,276600,wbc-2017-18
1/12/002/000005/000003/001,5953704,567826,KA,BANGALORE URBAN,BANGALORE EAST,YERAPPANAHALLI,02,Tank,13.0877778,77.685,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000003001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Yerappanahalli,613068,wbc-2017-18
1/12/002/000005/000005/001,5948647,567794,KA,BANGALORE URBAN,BANGALORE EAST,GUNDUR,02,Tank,13.0880556,77.7163889,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000005001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Gundur,613070,wbc-2017-18
1/12/002/000005/000006/001,5958713,567804,KA,BANGALORE URBAN,BANGALORE EAST,KADA AGRAHARA,02,Tank,13.0825,77.695,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000006001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Yerappanahalli,613068,wbc-2017-18
1/12/002/000005/000007/001,5958717,567781,KA,BANGALORE URBAN,BANGALORE EAST,BANDEBOMMASANDRA,02,Tank,13.0722222,77.6705556,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000007001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Bbmp,276600,wbc-2017-18
1/12/002/000005/000009/001,5958716,567818,KA,BANGALORE URBAN,BANGALORE EAST,NADAGOWDAGOLLAHALLI,02,Tank,13.0775,77.6680556,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000009001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Bbmp,276600,wbc-2017-18
1/12/002/000005/000010/001,5958742,567821,KA,BANGALORE URBAN,BANGALORE EAST,RAMPURA,02,Tank,13.0502778,77.6863889,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000005000010001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru East,5544,Rampura,613076,wbc-2017-18
